num_joins,num_where,has_order_by,has_group_by,query_length,rows_examined,hour_of_day,day_of_week,num_subqueries,num_predicates,num_aggregates,is_peak_hour,is_slow,has_index_used
1,1,1,0,287,4765,14,5,0,3,0,1,0,0
0,1,0,0,179,66139,14,5,0,3,0,1,1,0
0,1,0,0,2000,64683,14,5,0,0,0,1,1,0
0,1,0,0,50,1888,14,5,0,0,0,1,0,0
0,1,0,0,212,75081,14,5,0,3,0,1,1,0
0,1,0,0,208,442,14,5,0,3,0,1,1,1
0,1,0,0,134,253,14,5,0,3,0,1,0,1
0,1,0,0,198,34708,14,5,0,5,0,1,1,1
1,1,0,0,251,1119,14,5,0,2,0,1,0,0
0,2,0,0,231,8787,14,5,0,0,0,1,1,0
0,1,0,0,146,236,14,5,0,0,0,1,0,1
0,1,0,0,165,70481,14,5,0,5,0,1,1,0
0,1,0,0,232,489,14,5,0,3,0,1,1,1
0,1,0,0,72,3899,14,5,0,0,0,1,0,0
0,1,0,0,50,395,14,5,0,0,0,1,0,0
0,1,0,0,86,468,14,5,0,1,0,1,0,1
0,1,0,0,2000,89978,14,5,0,0,0,1,1,0
1,1,0,0,183,328,14,5,0,2,0,1,0,1
0,1,0,0,918,29718,14,5,0,0,0,1,1,0
0,1,0,0,248,132,14,5,0,3,0,1,1,1
0,1,0,0,196,55000,14,5,0,5,0,1,1,0
0,1,0,0,601,1756,14,5,0,0,0,1,0,0
1,1,0,0,230,138,14,5,0,2,0,1,0,1
0,1,0,0,50,4218,14,5,0,0,0,1,0,0
0,1,0,0,2000,683,14,5,0,0,0,1,1,1
0,1,0,0,50,263,14,5,0,1,0,1,0,0
0,1,0,0,220,9421,14,5,0,3,0,1,1,0
0,1,0,0,153,78210,14,5,0,3,0,1,1,0
0,1,0,0,50,315,14,5,0,1,0,1,0,0
0,2,0,0,266,31596,14,5,0,0,0,1,1,0
0,2,0,0,212,55004,14,5,0,0,0,1,1,0
1,1,0,0,198,56611,14,5,0,1,0,1,1,0
0,2,0,0,217,425,14,5,0,0,0,1,1,1
0,1,0,0,152,249,14,5,0,5,0,1,1,1
0,2,0,0,213,60,14,5,0,0,0,1,1,1
0,1,0,0,1877,87777,14,5,0,0,0,1,1,0
0,1,0,0,620,153,14,5,0,0,0,1,0,1
1,1,1,0,265,415,14,5,0,3,0,1,0,1
1,1,0,0,201,63540,14,5,0,1,0,1,1,0
0,1,0,0,64,422,12,5,0,0,0,1,0,1
1,1,0,0,266,958,14,5,0,1,0,1,1,1
1,1,0,0,209,74274,14,5,0,1,0,1,1,0
0,1,0,0,50,1510,14,5,0,1,0,1,0,0
1,1,0,0,225,131,14,5,0,2,0,1,0,1
0,1,0,0,2000,70308,14,5,0,0,0,1,1,1
1,1,0,0,261,57887,14,5,0,1,0,1,1,0
0,1,0,0,646,225,14,5,0,0,0,1,0,1
1,1,0,0,238,91,14,5,0,1,0,1,0,1
1,1,0,0,267,13365,14,5,0,1,0,1,1,0
0,1,0,0,50,472,15,4,0,1,0,1,0,1
0,1,0,0,210,77334,14,5,0,3,0,1,1,0
0,1,0,0,1129,561,14,5,0,0,0,1,1,1
0,1,0,0,100,498,14,5,0,1,0,1,0,1
1,1,0,0,207,117,14,5,0,2,0,1,0,1
0,1,0,0,50,125,14,5,0,1,0,1,0,0
0,1,0,0,137,421,14,5,0,5,0,1,1,1
0,1,0,0,168,40855,14,5,0,5,0,1,1,0
1,1,0,0,215,374,14,5,0,2,0,1,0,1
0,2,0,0,233,475,14,5,0,0,0,1,1,0
1,1,0,0,247,427,14,5,0,2,0,1,0,1
0,1,0,0,98,226,14,5,0,0,0,1,0,0
1,1,0,0,238,338,14,5,0,2,0,1,0,1
0,1,0,0,116,65137,2,5,0,2,1,0,1,0
0,0,1,1,240,222,23,4,0,0,3,0,1,1
0,1,0,0,151,16775,14,5,0,3,0,1,1,0
0,3,1,0,432,68520,0,5,3,2,3,0,1,0
0,1,0,0,50,418,14,5,0,0,0,1,0,1
0,2,0,0,258,437,14,5,0,0,0,1,1,1
1,1,1,0,255,3183,14,5,0,3,0,1,0,0
1,1,0,0,252,39022,14,5,0,1,0,1,1,0
1,1,0,0,211,66886,14,5,0,1,0,1,1,0
0,1,0,0,153,67448,14,5,0,3,0,1,1,0
0,1,0,0,236,683,14,5,0,3,0,1,1,1
0,1,0,0,196,38213,14,5,0,5,0,1,1,0
1,1,0,0,188,59648,14,5,0,1,0,1,1,0
1,1,1,0,233,925,14,5,0,3,0,1,0,1
0,2,0,0,172,11715,14,5,0,0,0,1,1,0
1,1,0,0,209,4524,14,5,0,2,0,1,0,0
1,1,0,0,178,434,14,5,0,2,0,1,0,1
0,1,0,0,157,919,14,5,0,5,0,1,1,1
1,1,0,0,184,178,14,5,0,2,0,1,0,1
1,1,0,0,209,34059,14,5,0,1,0,1,1,0
0,1,0,0,2000,92324,14,5,0,0,0,1,1,0
0,1,0,0,224,383,14,5,0,3,0,1,1,1
0,1,0,0,80,486,12,5,0,0,0,1,0,1
0,1,0,0,219,57902,14,5,0,5,0,1,1,0
0,2,0,0,240,318,14,5,0,0,0,1,1,1
1,1,0,0,141,82314,14,5,0,0,0,1,1,0
0,1,0,0,117,412,14,5,0,0,0,1,0,1
0,1,0,0,79,461,14,5,0,0,0,1,0,1
0,1,0,0,62,84,14,5,0,0,0,1,0,1
0,1,0,0,2000,224,14,5,0,0,0,1,1,1
0,1,0,0,177,422,14,5,0,5,0,1,1,1
0,1,0,0,63,163,14,5,0,0,0,1,0,1
0,1,0,0,75,229,15,4,0,0,0,1,0,1
0,1,0,0,148,716,14,5,0,0,0,1,0,1
0,0,1,0,311,16223,17,4,0,2,2,1,1,1
0,1,0,0,179,34235,14,5,0,5,0,1,1,0
1,1,0,0,176,1109,14,5,0,2,0,1,0,0
0,2,0,0,177,69813,14,5,0,0,0,1,1,0
1,1,0,0,198,205,14,5,0,2,0,1,0,1
0,1,0,0,178,55513,14,5,0,5,0,1,1,0
1,1,0,0,250,15641,14,5,0,1,0,1,1,0
1,1,0,0,264,55455,14,5,0,1,0,1,1,0
0,1,0,0,184,53727,14,5,0,5,0,1,1,0
0,1,0,0,161,12391,14,5,0,5,0,1,1,0
0,1,0,0,50,103,14,5,0,1,0,1,0,1
1,1,0,0,186,89512,14,5,0,1,0,1,1,0
0,2,0,0,189,21709,14,5,0,0,0,1,1,0
0,1,0,0,214,34832,14,5,0,3,0,1,1,1
0,1,0,0,65,113,14,5,0,0,0,1,0,1
0,1,0,0,50,4953,12,5,0,0,0,1,0,0
1,1,0,0,230,907,14,5,0,1,0,1,1,0
0,1,0,0,171,38656,14,5,0,3,0,1,1,0
0,1,0,0,155,190,14,5,0,5,0,1,1,1
1,1,0,0,232,187,14,5,0,2,0,1,0,1
1,1,0,0,194,270,14,5,0,1,0,1,0,1
0,1,0,0,73,50,14,5,0,0,0,1,0,1
0,1,0,0,50,305,15,4,0,1,0,1,0,1
0,1,0,0,636,221,14,5,0,0,0,1,0,1
0,1,0,0,82,685,14,5,0,0,0,1,0,1
0,1,0,0,1416,870,14,5,0,0,0,1,1,1
0,1,0,0,1598,12655,14,5,0,0,0,1,1,0
0,1,0,0,168,14111,14,5,0,3,0,1,1,0
0,1,0,0,50,110,14,5,0,0,0,1,0,1
0,1,0,0,90,54,14,5,0,0,0,1,0,1
1,1,0,0,195,27269,14,5,0,1,0,1,1,0
0,1,0,0,206,63275,14,5,0,3,0,1,1,0
0,1,0,0,59,11,14,5,0,1,0,1,0,1
0,2,0,0,227,65532,14,5,0,0,0,1,1,0
1,1,0,0,235,433,14,5,0,2,0,1,0,1
0,1,0,0,72,1224,14,5,0,1,0,1,0,0
1,1,0,0,190,1323,14,5,0,2,0,1,0,0
0,1,0,0,228,776,14,5,0,3,0,1,1,1
0,1,0,0,62,189,14,5,0,1,0,1,0,0
0,1,0,0,171,19778,14,5,0,3,0,1,1,0
0,1,0,0,178,91198,14,5,0,5,0,1,1,0
0,1,0,0,90,2267,14,5,0,0,0,1,0,0
0,1,0,0,203,93704,14,5,0,5,0,1,1,0
0,1,0,0,50,388,14,5,0,0,0,1,0,1
1,1,0,0,197,154,14,5,0,1,0,1,0,1
0,1,0,0,50,334,14,5,0,1,0,1,0,1
2,0,1,1,197,47418,23,4,0,0,1,0,1,0
0,1,0,0,882,66539,14,5,0,0,0,1,1,0
0,1,0,0,142,755,14,5,0,5,0,1,1,0
3,1,1,1,1109,63660,23,4,0,1,13,0,1,0
0,1,0,0,220,39708,14,5,0,3,0,1,1,0
0,1,0,0,2000,78,14,5,0,0,0,1,1,1
0,1,0,0,147,345,14,5,0,0,0,1,0,0
0,2,0,0,253,854,14,5,0,0,0,1,1,1
0,1,0,0,160,59865,14,5,0,3,0,1,1,0
0,1,0,0,142,264,14,5,0,0,0,1,0,1
1,1,0,0,225,52129,14,5,0,1,0,1,1,0
1,1,0,0,243,359,14,5,0,2,0,1,0,0
0,1,0,0,192,43434,14,5,0,5,0,1,1,0
1,1,0,0,225,103,14,5,0,2,0,1,0,1
1,1,1,0,204,162,14,5,0,3,0,1,0,1
1,1,0,0,229,75858,14,5,0,1,0,1,1,0
0,1,0,0,50,2477,14,5,0,1,0,1,0,0
0,1,0,0,816,26977,14,5,0,0,0,1,1,0
0,1,0,0,234,60319,14,5,0,3,0,1,1,0
0,2,0,0,214,364,14,5,0,0,0,1,1,1
0,1,0,0,156,21,14,5,0,5,0,1,1,1
0,1,0,0,140,79759,14,5,0,5,0,1,1,0
1,1,0,0,204,547,14,5,0,1,0,1,1,1
0,1,0,0,244,80702,14,5,0,3,0,1,1,0
0,1,0,0,715,84670,14,5,0,0,0,1,1,1
0,1,0,0,1497,99305,14,5,0,0,0,1,1,0
0,1,0,0,171,329,14,5,0,3,0,1,1,1
0,1,0,0,80,140,14,5,0,1,1,1,0,1
0,2,0,0,181,75872,14,5,0,0,0,1,1,0
0,1,0,0,83,155,15,4,0,1,0,1,1,1
0,1,0,0,1767,27214,14,5,0,0,0,1,1,0
0,1,0,0,69,236,14,5,0,0,0,1,0,1
0,1,0,0,50,4389,14,5,0,1,1,1,0,0
0,1,0,0,57,43,15,4,0,1,0,1,0,1
0,1,0,0,220,55,14,5,0,3,0,1,1,1
0,1,0,0,134,42108,14,5,0,5,0,1,1,0
0,2,0,0,261,866,14,5,0,0,0,1,1,1
1,1,1,0,274,238,14,5,0,3,0,1,0,1
0,1,0,0,140,429,14,5,0,0,0,1,0,1
0,1,0,0,142,32667,14,5,0,5,0,1,1,0
0,2,0,0,171,21631,14,5,0,0,0,1,1,0
0,1,0,0,164,90652,14,5,0,3,0,1,1,0
1,1,0,0,227,96,14,5,0,1,0,1,0,1
0,1,0,0,219,247,14,5,0,5,0,1,1,1
1,1,0,0,190,97,14,5,0,1,0,1,0,1
0,1,0,0,857,924,14,5,0,0,0,1,1,1
0,1,0,0,238,260,14,5,0,3,0,1,1,1
0,1,0,0,64,374,14,5,0,0,0,1,0,1
1,1,0,0,248,323,14,5,0,2,0,1,0,1
0,1,0,0,656,460,14,5,0,0,0,1,0,1
1,1,0,0,262,457,14,5,0,2,0,1,0,1
1,1,0,0,214,1684,14,5,0,2,0,1,0,1
0,1,0,0,1654,771,14,5,0,0,0,1,1,1
0,1,0,0,169,434,14,5,0,3,0,1,1,1
0,2,0,0,206,526,14,5,0,0,0,1,1,1
1,1,0,0,219,33421,14,5,0,1,0,1,1,0
0,1,0,0,175,23419,14,5,0,5,0,1,1,1
0,1,0,0,213,44313,14,5,0,5,0,1,1,0
0,1,0,0,64,52,14,5,0,0,0,1,0,1
0,1,0,0,145,68579,14,5,0,5,0,1,1,0
0,1,0,0,132,4879,14,5,0,0,0,1,0,1
0,1,0,0,151,108,14,5,0,0,0,1,0,1
1,1,0,0,226,2702,14,5,0,1,0,1,1,0
1,1,0,0,192,256,14,5,0,2,0,1,0,1
0,1,0,0,112,10,14,5,0,0,0,1,0,1
1,1,0,0,172,683,14,5,0,2,0,1,0,1
1,1,1,0,237,177,14,5,0,3,0,1,0,1
0,1,0,0,146,392,14,5,0,0,0,1,0,1
0,1,0,0,103,293,14,5,0,0,0,1,0,1
0,1,0,0,185,39715,14,5,0,5,0,1,1,1
0,1,0,0,1164,44889,14,5,0,0,0,1,1,0
1,1,0,0,183,470,14,5,0,2,0,1,0,0
1,1,1,0,380,477,2,5,0,1,0,0,1,1
1,1,0,0,212,396,14,5,0,2,0,1,0,1
0,2,0,0,211,13762,14,5,0,0,0,1,1,0
0,1,0,0,2000,35155,14,5,0,0,0,1,1,0
0,2,0,0,176,14382,14,5,0,0,0,1,1,1
0,1,0,0,73,388,14,5,0,1,0,1,0,1
1,1,0,0,263,4108,14,5,0,2,0,1,0,0
0,1,0,0,184,92775,14,5,0,3,0,1,1,1
1,1,0,0,185,699,14,5,0,1,0,1,1,1
0,1,0,0,1563,537,14,5,0,0,0,1,1,1
0,1,0,0,50,4266,15,4,0,0,0,1,0,0
1,1,0,0,214,2119,14,5,0,2,0,1,0,0
1,1,0,0,280,93192,14,5,0,1,0,1,1,0
1,1,0,0,211,24,14,5,0,1,0,1,0,1
0,1,0,0,581,125,14,5,0,0,0,1,0,1
0,2,0,0,228,30852,14,5,0,0,0,1,1,0
0,1,0,0,115,265,14,5,0,0,0,1,0,1
0,1,0,0,53,132,14,5,0,0,0,1,0,1
0,1,0,0,188,49843,14,5,0,3,0,1,1,0
0,0,0,0,96,55978,1,5,0,0,0,0,1,0
0,0,0,0,76,277,14,5,0,0,0,1,0,1
0,1,0,0,1433,33130,14,5,0,0,0,1,1,0
1,1,0,0,272,534,14,5,0,1,0,1,1,1
0,1,0,0,222,11188,14,5,0,3,0,1,1,1
2,1,1,1,354,380,1,5,0,1,2,0,1,1
1,1,0,0,233,41,14,5,0,2,0,1,0,1
0,1,0,0,189,29268,14,5,0,3,0,1,1,0
0,1,0,0,749,94342,14,5,0,0,0,1,1,0
0,2,0,0,202,48898,14,5,0,0,0,1,1,0
0,1,0,0,57,472,14,5,0,0,0,1,0,1
0,1,0,0,144,102,14,5,0,5,0,1,1,1
0,1,0,0,1657,28,14,5,0,0,0,1,1,0
0,1,0,0,50,4826,14,5,0,0,0,1,0,0
0,1,0,0,191,47618,14,5,0,5,0,1,1,0
0,1,0,0,622,100,14,5,0,0,0,1,0,1
0,1,0,0,50,403,14,5,0,1,0,1,0,1
0,2,0,0,204,26826,14,5,0,0,0,1,1,0
0,1,0,0,53,283,14,5,0,0,0,1,0,1
1,1,0,0,224,276,14,5,0,2,0,1,0,1
0,1,0,0,50,138,14,5,0,0,0,1,0,1
1,1,0,0,174,220,14,5,0,2,0,1,0,1
0,2,1,1,314,32995,0,5,1,0,5,0,1,0
1,1,0,0,214,5462,14,5,0,1,0,1,1,1
1,1,0,0,234,68,14,5,0,2,0,1,0,1
1,1,0,0,184,292,14,5,0,2,0,1,0,1
0,1,0,0,50,176,14,5,0,1,0,1,0,0
0,1,0,0,63,2935,14,5,0,1,0,1,0,0
0,1,0,0,90,97008,2,5,0,0,0,0,1,0
0,1,0,0,50,372,14,5,0,0,0,1,0,1
0,1,0,0,99,196,14,5,0,0,0,1,0,1
0,1,0,0,147,32,14,5,0,0,0,1,0,1
0,1,0,0,607,300,14,5,0,0,0,1,0,1
0,1,0,0,190,35804,14,5,0,3,0,1,1,0
0,1,0,0,1793,89325,14,5,0,0,0,1,1,0
0,0,0,1,75,24173,17,4,0,0,2,1,1,0
1,1,0,0,185,50689,14,5,0,1,0,1,1,0
1,1,0,0,192,227,14,5,0,2,0,1,0,1
0,1,0,0,1984,853,14,5,0,0,0,1,1,1
0,1,0,0,167,482,14,5,0,5,0,1,1,1
0,1,0,0,1148,56,14,5,0,0,0,1,1,1
0,1,0,0,192,97271,14,5,0,3,0,1,1,0
0,4,0,0,229,61,17,4,4,0,4,1,1,0
1,1,1,0,211,135,14,5,0,3,0,1,0,1
1,1,0,0,199,60496,14,5,0,1,0,1,1,0
0,2,0,0,236,9982,14,5,0,0,0,1,1,0
0,1,0,0,141,371,14,5,0,0,0,1,0,1
1,1,0,0,273,954,14,5,0,1,0,1,1,1
1,1,0,0,205,1234,14,5,0,2,0,1,0,0
1,1,0,0,255,96434,14,5,0,1,0,1,1,0
1,1,1,0,227,657,14,5,0,3,0,1,0,1
0,1,0,0,212,47,14,5,0,5,0,1,1,1
0,1,0,0,657,133,14,5,0,0,0,1,0,1
0,1,0,0,593,398,14,5,0,0,0,1,0,1
1,1,0,0,275,142,14,5,0,1,0,1,0,1
1,1,0,0,207,366,14,5,0,1,0,1,1,1
0,1,0,0,224,73399,14,5,0,3,0,1,1,0
1,1,0,0,216,977,14,5,0,1,0,1,1,1
3,0,1,1,1594,546,2,5,0,1,21,0,1,1
1,1,0,0,245,244,14,5,0,2,0,1,0,1
1,1,0,0,187,495,14,5,0,2,0,1,0,1
1,1,0,0,217,19332,14,5,0,1,0,1,1,0
0,1,0,0,220,80525,14,5,0,5,0,1,1,0
1,1,0,0,185,22488,14,5,0,1,0,1,1,0
1,1,0,0,183,136,14,5,0,2,0,1,0,1
0,0,0,0,70,60,14,5,0,0,0,1,0,1
0,1,0,0,100,1841,14,5,0,1,0,1,0,0
0,1,0,0,680,55,14,5,0,0,0,1,0,1
1,1,0,0,266,3992,14,5,0,1,0,1,0,0
0,1,0,0,50,132,14,5,0,0,0,1,0,1
0,1,0,0,114,3754,14,5,0,0,0,1,0,0
0,1,0,0,147,381,14,5,0,0,0,1,0,1
0,2,0,0,207,87063,14,5,0,0,0,1,1,0
0,1,0,0,86,409,14,5,0,1,0,1,0,1
0,1,0,0,118,470,14,5,0,0,0,1,0,1
1,1,0,0,179,207,14,5,0,2,0,1,0,1
0,1,0,0,191,557,14,5,0,3,0,1,1,1
0,1,0,0,50,125,14,5,0,1,0,1,0,1
1,1,0,0,250,122,14,5,0,2,0,1,0,1
0,2,0,0,240,79483,14,5,0,0,0,1,1,0
0,1,0,0,126,440,14,5,0,0,0,1,0,1
0,1,0,0,78,230,14,5,0,0,0,1,0,0
0,1,0,0,50,34,14,5,0,1,1,1,0,1
1,1,0,0,191,92547,14,5,0,1,0,1,1,0
1,1,0,0,276,544,14,5,0,1,0,1,1,1
0,1,0,0,50,265,14,5,0,1,0,1,0,1
0,1,0,0,189,45209,14,5,0,5,0,1,1,0
1,1,0,0,255,1575,14,5,0,2,0,1,0,0
0,1,0,0,176,20232,14,5,0,3,0,1,1,0
0,1,0,0,50,90,14,5,0,1,0,1,0,1
0,2,0,0,269,99009,14,5,0,0,0,1,1,0
0,1,0,0,201,326,14,5,0,3,0,1,1,1
0,1,0,0,64,2361,15,4,0,0,0,1,0,1
0,1,0,0,153,737,14,5,0,3,0,1,1,0
1,1,0,0,263,463,14,5,0,2,0,1,0,1
0,1,0,0,141,265,14,5,0,5,0,1,1,1
0,2,0,0,178,727,14,5,0,0,0,1,1,1
0,1,0,0,150,728,14,5,0,5,0,1,1,1
0,1,0,0,210,3129,14,5,0,3,0,1,0,0
0,1,0,0,117,20,14,5,0,0,0,1,0,1
0,1,0,0,156,54685,14,5,0,3,0,1,1,0
0,1,0,0,182,175,14,5,0,3,0,1,1,1
0,2,0,0,179,97521,14,5,0,0,0,1,1,0
1,1,0,0,204,3464,14,5,0,2,0,1,0,0
1,1,0,0,227,139,14,5,0,1,0,1,0,1
1,1,0,0,276,17545,14,5,0,1,0,1,1,0
0,1,0,0,50,264,14,5,0,1,0,1,0,1
0,2,0,0,182,78640,14,5,0,0,0,1,1,0
0,1,0,0,86,1388,12,5,0,0,0,1,0,0
0,1,0,0,50,399,14,5,0,1,0,1,0,1
0,1,0,0,201,456,14,5,0,3,0,1,0,1
1,1,0,0,193,43,14,5,0,1,0,1,1,1
1,1,0,0,212,58847,14,5,0,1,0,1,1,0
1,1,0,0,177,1633,14,5,0,2,0,1,0,0
0,1,0,0,85,119,14,5,0,0,0,1,0,1
0,1,0,0,147,218,14,5,0,5,0,1,1,1
0,1,0,0,150,14347,14,5,0,5,0,1,1,0
0,2,0,0,244,3634,14,5,0,0,0,1,1,0
1,1,0,0,195,220,14,5,0,1,0,1,0,0
0,2,0,0,215,6101,14,5,0,0,0,1,1,0
0,1,0,0,632,88686,14,5,0,0,0,1,1,0
0,1,0,0,151,125,14,5,0,5,0,1,1,1
0,1,0,0,65,4738,14,5,0,0,0,1,0,0
1,1,0,0,248,437,14,5,0,1,0,1,0,1
1,1,0,0,251,881,14,5,0,1,0,1,1,1
0,1,0,0,87,382,13,5,0,0,0,1,0,0
0,1,0,0,156,26970,14,5,0,5,0,1,1,0
0,1,0,0,73,4802,14,5,0,0,0,1,0,0
1,1,0,0,265,965,14,5,0,1,0,1,1,1
0,1,0,0,92,22,14,5,0,0,0,1,0,0
1,1,0,0,185,378,14,5,0,1,0,1,1,1
0,1,0,0,198,665,14,5,0,3,0,1,0,1
0,1,0,0,191,318,14,5,0,5,0,1,1,1
0,1,0,0,88,38,14,5,0,1,0,1,0,1
0,1,0,0,77,234,14,5,0,0,0,1,0,1
1,1,0,0,183,240,14,5,0,2,0,1,0,1
0,1,0,0,156,18893,14,5,0,3,0,1,1,0
0,2,0,0,227,19703,14,5,0,0,0,1,1,0
0,1,0,0,79,4256,14,5,0,0,0,1,0,0
0,1,0,0,150,127,14,5,0,0,0,1,0,1
0,2,0,0,242,94362,14,5,0,0,0,1,1,0
1,1,0,0,239,4989,14,5,0,2,0,1,0,0
0,2,0,0,187,23489,14,5,0,0,0,1,1,0
0,1,0,0,204,59098,14,5,0,3,0,1,1,0
0,1,0,0,60,471,14,5,0,0,0,1,0,1
0,1,0,0,642,21,14,5,0,0,0,1,0,1
0,1,0,0,122,54,14,5,0,0,0,1,0,1
0,2,0,0,180,37767,14,5,0,0,0,1,1,0
0,1,0,0,102,414,14,5,0,0,0,1,0,1
0,1,0,0,178,61186,14,5,0,5,0,1,1,0
1,1,0,0,195,82912,14,5,0,1,0,1,1,0
0,1,0,0,675,329,14,5,0,0,0,1,0,1
0,1,0,0,79,46,14,5,0,0,0,1,0,1
1,1,1,0,199,233,14,5,0,3,0,1,0,1
0,1,0,0,130,26,14,5,0,0,0,1,0,1
0,1,0,0,50,383,14,5,0,1,1,1,0,1
0,1,0,0,129,20733,14,5,0,5,0,1,1,0
0,1,0,0,79,481,15,4,0,0,0,1,0,1
1,1,1,1,205,77942,23,4,0,1,2,0,1,0
0,2,0,0,178,94703,14,5,0,0,0,1,1,0
1,1,0,0,239,31659,14,5,0,1,0,1,1,0
1,1,0,0,246,50543,14,5,0,1,0,1,1,1
0,1,0,0,101,620,14,5,0,1,0,1,0,1
0,1,0,0,208,8951,14,5,0,3,0,1,1,0
0,1,0,0,68,47,14,5,0,0,0,1,0,1
0,1,0,0,203,65417,14,5,0,3,0,1,1,0
1,1,0,0,278,166,14,5,0,1,0,1,0,1
1,1,0,0,224,85693,14,5,0,1,0,1,1,0
0,1,0,0,50,471,14,5,0,0,0,1,0,1
1,0,1,1,214,35006,1,5,0,0,2,0,1,0
0,1,0,0,681,404,14,5,0,0,0,1,0,1
0,1,0,0,659,270,14,5,0,0,0,1,0,1
0,1,0,0,71,80,14,5,0,0,0,1,0,1
0,1,0,0,50,3497,14,5,0,0,0,1,0,0
1,1,0,0,187,117,14,5,0,2,0,1,0,1
0,1,0,0,202,56864,14,5,0,5,0,1,1,0
1,1,0,0,253,44,14,5,0,2,0,1,0,1
0,1,0,0,96,3711,14,5,0,0,0,1,0,0
0,1,0,0,82,274,14,5,0,0,0,1,0,1
1,1,0,0,248,180,14,5,0,2,0,1,0,1
1,1,1,0,282,472,14,5,0,3,0,1,0,1
1,1,0,0,267,94060,14,5,0,1,0,1,1,0
0,1,0,0,1995,304,14,5,0,0,0,1,1,1
1,1,0,0,225,1740,14,5,0,1,0,1,1,0
0,4,1,0,553,199,16,4,4,2,4,1,1,1
0,1,0,0,50,310,14,5,0,0,0,1,0,1
0,1,0,0,2000,84,14,5,0,0,0,1,1,1
0,1,0,0,223,94995,14,5,0,5,0,1,1,0
0,1,0,0,203,78860,14,5,0,3,0,1,1,0
0,1,0,0,108,231,14,5,0,0,0,1,0,1
0,2,0,0,245,32099,14,5,0,0,0,1,1,0
0,0,0,0,60,85,14,5,0,0,0,1,0,1
1,1,1,1,260,10727,2,5,0,0,3,0,1,0
0,1,0,0,51,104,14,5,0,1,0,1,0,1
0,1,0,0,641,242,14,5,0,0,0,1,0,1
0,1,0,0,87,176,14,5,0,0,0,1,0,1
0,1,0,0,172,66904,14,5,0,3,0,1,1,0
0,1,0,0,152,233,14,5,0,3,0,1,0,0
1,1,0,0,169,77,14,5,0,2,0,1,0,1
1,1,0,0,217,125,14,5,0,2,0,1,0,1
0,1,0,0,180,27533,14,5,0,5,0,1,1,0
0,1,0,0,162,40,14,5,0,5,0,1,1,1
0,1,0,0,119,188,14,5,0,4,0,1,0,1
1,1,0,0,247,722,14,5,0,1,0,1,1,1
0,2,0,0,230,31408,14,5,0,0,0,1,1,0
0,1,0,0,594,59,14,5,0,0,0,1,0,1
1,1,0,0,252,219,14,5,0,2,0,1,0,1
0,1,0,0,50,75,15,4,0,0,0,1,0,1
0,1,0,0,50,90,14,5,0,0,0,1,0,1
0,1,0,0,50,2475,14,5,0,0,0,1,0,0
0,2,0,0,194,66305,14,5,0,0,0,1,1,0
0,1,0,0,81,115,15,4,0,0,0,1,0,1
0,1,0,0,93,3655,14,5,0,1,1,1,0,0
0,2,0,0,256,865,14,5,0,0,0,1,1,0
0,1,0,0,92,279,14,5,0,0,0,1,0,1
0,1,0,0,175,16038,14,5,0,3,0,1,1,0
1,1,0,0,260,51799,14,5,0,1,0,1,1,0
0,2,0,0,222,76759,14,5,0,0,0,1,1,0
1,1,0,0,203,469,14,5,0,2,0,1,0,1
0,1,0,0,1206,550,14,5,0,0,0,1,1,1
0,1,0,0,63,166,14,5,0,0,0,1,0,1
1,1,0,0,175,125,14,5,0,2,0,1,0,1
0,2,0,0,253,50061,14,5,0,0,0,1,1,0
0,2,0,0,188,27254,14,5,0,0,0,1,1,0
1,1,0,0,205,444,14,5,0,2,0,1,0,1
1,1,0,0,255,27722,14,5,0,1,0,1,1,0
1,1,0,0,255,20208,14,5,0,1,0,1,1,0
1,1,0,0,212,232,14,5,0,1,0,1,0,1
0,1,0,0,72,920,14,5,0,0,0,1,0,1
1,1,0,0,196,362,14,5,0,1,0,1,1,1
1,1,0,0,245,61640,14,5,0,1,0,1,1,0
1,1,0,0,206,87090,14,5,0,1,0,1,1,0
0,2,0,0,219,56061,14,5,0,0,0,1,1,1
1,1,0,0,233,113,14,5,0,2,0,1,0,1
0,1,0,0,2000,21165,14,5,0,0,0,1,1,0
1,1,0,0,226,94476,14,5,0,1,0,1,1,0
0,2,0,0,262,918,14,5,0,0,0,1,1,0
0,1,0,0,50,486,14,5,0,0,0,1,0,1
0,1,0,0,85,99,14,5,0,0,0,1,0,1
1,1,0,0,256,20512,14,5,0,1,0,1,1,0
0,1,0,0,82,2229,15,4,0,0,0,1,0,1
0,1,0,0,50,150,14,5,0,0,0,1,0,1
0,1,0,0,98,71,14,5,0,0,0,1,0,0
0,1,0,0,50,475,14,5,0,0,0,1,0,1
0,1,0,0,879,76000,14,5,0,0,0,1,1,0
1,1,0,0,275,2979,14,5,0,1,0,1,1,0
1,1,0,0,185,94809,14,5,0,1,0,1,1,0
0,1,0,0,131,369,14,5,0,0,0,1,0,1
1,1,0,0,209,7612,14,5,0,1,0,1,1,0
0,1,0,0,124,348,14,5,0,0,0,1,0,1
0,1,0,0,145,27763,14,5,0,5,0,1,1,0
0,1,0,0,131,462,14,5,0,0,0,1,0,1
0,1,0,0,2000,7022,14,5,0,0,0,1,1,0
0,1,0,0,829,60750,14,5,0,0,0,1,1,0
0,1,0,0,154,76304,14,5,0,5,0,1,1,0
